	datetime	speed
1248	201502220000	NaN
1249	201502220100	NaN
1250	201502220200	NaN
1251	201502220300	NaN
1252	201502220400	NaN
1253	201502220500	NaN
1254	201502220600	NaN
1255	201502220700	NaN
1256	201502220800	NaN
1257	201502220900	NaN
1258	201502221000	NaN
1259	201502221100	NaN
1260	201502221200	NaN
1261	201502221300	NaN
1262	201502221400	NaN
1263	201502221500	NaN
1264	201502221600	NaN
1265	201502221700	NaN
1266	201502221800	NaN
1267	201502221900	NaN
1268	201502222000	NaN
1269	201502222100	NaN
1270	201502222200	NaN
1271	201502222300	NaN
1272	201502230000	NaN
1273	201502230100	NaN
1274	201502230200	NaN
1275	201502230300	NaN
1276	201502230400	NaN
1277	201502230500	NaN
1278	201502230600	NaN
1279	201502230700	NaN
1280	201502230800	NaN
1281	201502230900	NaN
1282	201502231000	NaN
1283	201502231100	NaN
1284	201502231200	NaN
1285	201502231300	NaN
1286	201502231400	NaN
1287	201502231500	NaN
1288	201502231600	NaN
1289	201502231700	NaN
1290	201502231800	NaN
1291	201502231900	NaN
1292	201502232000	NaN
1293	201502232100	NaN
1294	201502232200	NaN
1295	201502232300	NaN
1296	201502240000	NaN
1297	201502240100	NaN
1298	201502240200	NaN
1299	201502240300	NaN
1300	201502240400	NaN
1301	201502240500	NaN
1302	201502240600	NaN
1303	201502240700	NaN
1304	201502240800	NaN
1305	201502240900	NaN
1306	201502241000	NaN
1307	201502241100	NaN
1308	201502241200	NaN
1309	201502241300	NaN
1310	201502241400	NaN
1311	201502241500	NaN
1312	201502241600	NaN
1313	201502241700	NaN
1314	201502241800	NaN
1315	201502241900	NaN
1316	201502242000	NaN
1317	201502242100	NaN
1318	201502242200	NaN
1319	201502242300	NaN
1320	201502250000	NaN
1321	201502250100	NaN
1322	201502250200	NaN
1323	201502250300	NaN
1324	201502250400	NaN
1325	201502250500	NaN
1326	201502250600	NaN
1327	201502250700	NaN
1328	201502250800	NaN
1329	201502250900	NaN
1330	201502251000	NaN
1331	201502251100	NaN
1332	201502251200	NaN
1333	201502251300	NaN
1334	201502251400	NaN
1335	201502251500	NaN
1336	201502251600	NaN
1337	201502251700	NaN
1338	201502251800	NaN
1339	201502251900	NaN
1340	201502252000	NaN
1341	201502252100	NaN
1342	201502252200	NaN
1343	201502252300	NaN
1344	201502260000	NaN
1345	201502260100	NaN
1346	201502260200	NaN
1347	201502260300	NaN
1348	201502260400	NaN
1349	201502260500	NaN
1350	201502260600	NaN
1351	201502260700	NaN
1352	201502260800	NaN
1353	201502260900	NaN
1354	201502261000	NaN
1355	201502261100	NaN
1356	201502261200	NaN
1357	201502261300	NaN
1358	201502261400	NaN
1359	201502261500	NaN
1360	201502261600	NaN
1361	201502261700	NaN
1362	201502261800	NaN
1363	201502261900	NaN
1364	201502262000	NaN
1365	201502262100	NaN
1366	201502262200	NaN
1367	201502262300	NaN
1368	201502270000	NaN
1369	201502270100	NaN
1370	201502270200	NaN
1371	201502270300	NaN
1372	201502270400	NaN
1373	201502270500	NaN
1374	201502270600	NaN
1375	201502270700	NaN
1376	201502270800	NaN
1377	201502270900	NaN
1378	201502271000	NaN
1379	201502271100	NaN
1380	201502271200	NaN
1381	201502271300	NaN
1382	201502271400	NaN
1383	201502271500	NaN
1384	201502271600	NaN
1385	201502271700	NaN
1386	201502271800	NaN
1387	201502271900	NaN
1388	201502272000	NaN
1389	201502272100	NaN
1390	201502272200	NaN
1391	201502272300	NaN
1392	201502280000	NaN
1393	201502280100	NaN
1394	201502280200	NaN
1395	201502280300	NaN
1396	201502280400	NaN
1397	201502280500	NaN
1398	201502280600	NaN
1399	201502280700	NaN
1400	201502280800	NaN
1401	201502280900	NaN
1402	201502281000	NaN
1403	201502281100	NaN
1404	201502281200	NaN
1405	201502281300	NaN
1406	201502281400	NaN
1407	201502281500	NaN
1408	201502281600	NaN
1409	201502281700	NaN
1410	201502281800	NaN
1411	201502281900	NaN
1412	201502282000	NaN
1413	201502282100	NaN
1414	201502282200	NaN
1415	201502282300	NaN
1416	201503010000	NaN
1417	201503010100	NaN
1418	201503010200	NaN
1419	201503010300	NaN
1420	201503010400	NaN
1421	201503010500	NaN
1422	201503010600	NaN
1423	201503010700	NaN
1424	201503010800	NaN
1425	201503010900	NaN
1426	201503011000	NaN
1427	201503011100	NaN
1428	201503011200	NaN
1429	201503011300	NaN
1430	201503011400	NaN
1431	201503011500	NaN
1432	201503011600	NaN
1433	201503011700	NaN
1434	201503011800	NaN
1435	201503011900	NaN
1436	201503012000	NaN
1437	201503012100	NaN
1438	201503012200	NaN
1439	201503012300	NaN
1440	201503020000	NaN
1441	201503020100	NaN
1442	201503020200	NaN
1443	201503020300	NaN
1444	201503020400	NaN
1445	201503020500	NaN
1446	201503020600	NaN
1447	201503020700	NaN
1448	201503020800	NaN
1449	201503020900	NaN
1450	201503021000	NaN
1451	201503021100	NaN
1452	201503021200	NaN
1453	201503021300	NaN
1454	201503021400	NaN
1455	201503021500	NaN
1456	201503021600	NaN
1457	201503021700	NaN
1458	201503021800	NaN
1459	201503021900	NaN
1460	201503022000	NaN
1461	201503022100	NaN
1462	201503022200	NaN
1463	201503022300	NaN
1464	201503030000	NaN
1465	201503030100	NaN
1466	201503030200	NaN
1467	201503030300	NaN
1468	201503030400	NaN
1469	201503030500	NaN
1470	201503030600	NaN
1471	201503030700	NaN
1472	201503030800	NaN
1473	201503030900	NaN
1474	201503031000	NaN
1475	201503031100	NaN
1476	201503031200	NaN
1477	201503031300	NaN
1478	201503031400	NaN
1479	201503031500	NaN
1480	201503031600	NaN
1481	201503031700	NaN
1482	201503031800	NaN
1483	201503031900	NaN
1484	201503032000	NaN
1485	201503032100	NaN
1486	201503032200	NaN
1487	201503032300	NaN
1488	201503040000	NaN
1489	201503040100	NaN
1490	201503040200	NaN
1491	201503040300	NaN
1492	201503040400	NaN
1493	201503040500	NaN
1494	201503040600	NaN
1495	201503040700	NaN
1496	201503040800	NaN
1497	201503040900	NaN
1498	201503041000	NaN
1499	201503041100	NaN
1500	201503041200	NaN
1501	201503041300	NaN
1502	201503041400	NaN
1503	201503041500	NaN
1504	201503041600	NaN
1505	201503041700	NaN
1506	201503041800	NaN
1507	201503041900	NaN
1508	201503042000	NaN
1509	201503042100	NaN
1510	201503042200	NaN
1511	201503042300	NaN
1512	201503050000	NaN
1513	201503050100	NaN
1514	201503050200	NaN
1515	201503050300	NaN
1516	201503050400	NaN
1517	201503050500	NaN
1518	201503050600	NaN
1519	201503050700	NaN
1520	201503050800	NaN
1521	201503050900	NaN
1522	201503051000	NaN
1523	201503051100	NaN
1524	201503051200	NaN
1525	201503051300	NaN
1526	201503051400	NaN
1527	201503051500	NaN
1528	201503051600	NaN
1529	201503051700	NaN
1530	201503051800	NaN
1531	201503051900	NaN
1532	201503052000	NaN
1533	201503052100	NaN
1534	201503052200	NaN
1535	201503052300	NaN
1536	201503060000	NaN
1537	201503060100	NaN
1538	201503060200	NaN
1539	201503060300	NaN
1540	201503060400	NaN
1541	201503060500	NaN
1542	201503060600	NaN
1543	201503060700	NaN
1544	201503060800	NaN
1545	201503060900	NaN
1546	201503061000	NaN
1547	201503061100	NaN
1548	201503061200	NaN
1549	201503061300	NaN
1550	201503061400	NaN
1551	201503061500	NaN
1552	201503061600	NaN
1553	201503061700	NaN
1554	201503061800	NaN
1555	201503061900	NaN
1556	201503062000	NaN
1557	201503062100	NaN
1558	201503062200	NaN
1559	201503062300	NaN
1560	201503070000	NaN
1561	201503070100	NaN
1562	201503070200	NaN
1563	201503070300	NaN
1564	201503070400	NaN
1565	201503070500	NaN
1566	201503070600	NaN
1567	201503070700	NaN
1568	201503070800	NaN
1569	201503070900	NaN
1570	201503071000	NaN
1571	201503071100	NaN
1572	201503071200	NaN
1573	201503071300	NaN
1574	201503071400	NaN
1575	201503071500	NaN
1576	201503071600	NaN
1577	201503071700	NaN
1578	201503071800	NaN
1579	201503071900	NaN
1580	201503072000	NaN
1581	201503072100	NaN
1582	201503072200	NaN
1583	201503072300	NaN
1584	201503080000	NaN
1585	201503080100	NaN
1586	201503080200	NaN
1587	201503080300	NaN
1588	201503080400	NaN
1589	201503080500	NaN
1590	201503080600	NaN
1591	201503080700	NaN
1592	201503080800	NaN
1593	201503080900	NaN
1594	201503081000	NaN
1595	201503081100	NaN
1596	201503081200	NaN
1597	201503081300	NaN
1598	201503081400	NaN
1599	201503081500	NaN
1600	201503081600	NaN
1601	201503081700	NaN
1602	201503081800	NaN
1603	201503081900	NaN
1604	201503082000	NaN
1605	201503082100	NaN
1606	201503082200	NaN
1607	201503082300	NaN
1608	201503090000	NaN
1609	201503090100	NaN
1610	201503090200	NaN
1611	201503090300	NaN
1612	201503090400	NaN
1613	201503090500	NaN
1614	201503090600	NaN
1615	201503090700	NaN
1616	201503090800	NaN
1617	201503090900	NaN
1618	201503091000	NaN
1619	201503091100	NaN
1620	201503091200	NaN
1621	201503091300	NaN
1622	201503091400	NaN
1623	201503091500	NaN
1624	201503091600	NaN
1625	201503091700	NaN
1626	201503091800	NaN
1627	201503091900	NaN
1628	201503092000	NaN
1629	201503092100	NaN
1630	201503092200	NaN
1631	201503092300	NaN
1632	201503100000	NaN
1633	201503100100	NaN
1634	201503100200	NaN
1635	201503100300	NaN
1636	201503100400	NaN
1637	201503100500	NaN
1638	201503100600	NaN
1639	201503100700	NaN
1640	201503100800	NaN
1641	201503100900	NaN
1642	201503101000	NaN
1643	201503101100	NaN
1644	201503101200	NaN
1645	201503101300	NaN
1646	201503101400	NaN
1647	201503101500	NaN
1648	201503101600	NaN
1649	201503101700	NaN
1650	201503101800	NaN
1651	201503101900	NaN
1652	201503102000	NaN
1653	201503102100	NaN
1654	201503102200	NaN
1655	201503102300	NaN
1656	201503110000	NaN
1657	201503110100	NaN
1658	201503110200	NaN
1659	201503110300	NaN
1660	201503110400	NaN
1661	201503110500	NaN
1662	201503110600	NaN
1663	201503110700	NaN
1664	201503110800	NaN
1665	201503110900	NaN
1666	201503111000	NaN
1667	201503111100	NaN
1668	201503111200	NaN
1669	201503111300	NaN
1670	201503111400	NaN
1671	201503111500	NaN
1672	201503111600	NaN
1673	201503111700	NaN
1674	201503111800	NaN
1675	201503111900	NaN
1676	201503112000	NaN
1677	201503112100	NaN
1678	201503112200	NaN
1679	201503112300	NaN
1680	201503120000	NaN
1681	201503120100	NaN
1682	201503120200	NaN
1683	201503120300	NaN
1684	201503120400	NaN
1685	201503120500	NaN
1686	201503120600	NaN
1687	201503120700	NaN
1688	201503120800	NaN
1689	201503120900	NaN
1690	201503121000	NaN
1691	201503121100	NaN
1692	201503121200	NaN
1693	201503121300	NaN
1694	201503121400	NaN
1695	201503121500	NaN
1696	201503121600	NaN
1697	201503121700	NaN
1698	201503121800	NaN
1699	201503121900	NaN
1700	201503122000	NaN
1701	201503122100	NaN
1702	201503122200	NaN
1703	201503122300	NaN
1704	201503130000	NaN
1705	201503130100	NaN
1706	201503130200	NaN
1707	201503130300	NaN
1708	201503130400	NaN
1709	201503130500	NaN
1710	201503130600	NaN
1711	201503130700	NaN
1712	201503130800	NaN
1713	201503130900	NaN
1714	201503131000	NaN
1715	201503131100	NaN
1716	201503131200	NaN
1717	201503131300	NaN
1718	201503131400	NaN
1719	201503131500	NaN
1720	201503131600	NaN
1721	201503131700	NaN
1722	201503131800	NaN
1723	201503131900	NaN
1724	201503132000	NaN
1725	201503132100	NaN
1726	201503132200	NaN
1727	201503132300	NaN
1728	201503140000	NaN
1729	201503140100	NaN
1730	201503140200	NaN
1731	201503140300	NaN
1732	201503140400	NaN
1733	201503140500	NaN
1734	201503140600	NaN
1735	201503140700	NaN
1736	201503140800	NaN
1737	201503140900	NaN
1738	201503141000	NaN
1739	201503141100	NaN
1740	201503141200	NaN
1741	201503141300	NaN
1742	201503141400	NaN
1743	201503141500	NaN
1744	201503141600	NaN
1745	201503141700	NaN
1746	201503141800	NaN
1747	201503141900	NaN
1748	201503142000	NaN
1749	201503142100	NaN
1750	201503142200	NaN
1751	201503142300	NaN
1752	201503150000	NaN
1753	201503150100	NaN
1754	201503150200	NaN
1755	201503150300	NaN
1756	201503150400	NaN
1757	201503150500	NaN
1758	201503150600	NaN
1759	201503150700	NaN
1760	201503150800	NaN
1761	201503150900	NaN
1762	201503151000	NaN
1763	201503151100	NaN
1764	201503151200	NaN
1765	201503151300	NaN
1766	201503151400	NaN
1767	201503151500	NaN
1768	201503151600	NaN
1769	201503151700	NaN
1770	201503151800	NaN
1771	201503151900	NaN
1772	201503152000	NaN
1773	201503152100	NaN
1774	201503152200	NaN
1775	201503152300	NaN
1776	201503160000	NaN
1777	201503160100	NaN
1778	201503160200	NaN
1779	201503160300	NaN
1780	201503160400	NaN
1781	201503160500	NaN
1782	201503160600	NaN
1783	201503160700	NaN
1784	201503160800	NaN
1785	201503160900	NaN
1786	201503161000	NaN
1787	201503161100	NaN
1788	201503161200	NaN
1789	201503161300	NaN
1790	201503161400	NaN
1791	201503161500	NaN
1792	201503161600	NaN
1793	201503161700	NaN
1794	201503161800	NaN
1795	201503161900	NaN
1796	201503162000	NaN
1797	201503162100	NaN
1798	201503162200	NaN
1799	201503162300	NaN
1800	201503170000	NaN
1801	201503170100	NaN
1802	201503170200	NaN
1803	201503170300	NaN
1804	201503170400	NaN
1805	201503170500	NaN
1806	201503170600	NaN
1807	201503170700	NaN
1808	201503170800	NaN
1809	201503170900	NaN
1810	201503171000	NaN
1811	201503171100	NaN
1812	201503171200	NaN
1813	201503171300	NaN
1814	201503171400	NaN
1815	201503171500	NaN
1816	201503171600	NaN
1817	201503171700	NaN
1818	201503171800	NaN
1819	201503171900	NaN
1820	201503172000	NaN
1821	201503172100	NaN
1822	201503172200	NaN
1823	201503172300	NaN
1824	201503180000	NaN
1825	201503180100	NaN
1826	201503180200	NaN
1827	201503180300	NaN
1828	201503180400	NaN
1829	201503180500	NaN
1830	201503180600	NaN
1831	201503180700	NaN
1832	201503180800	NaN
1833	201503180900	NaN
1834	201503181000	NaN
1835	201503181100	NaN
1836	201503181200	NaN
1837	201503181300	NaN
1838	201503181400	NaN
1839	201503181500	NaN
1840	201503181600	NaN
1841	201503181700	NaN
1842	201503181800	NaN
1843	201503181900	NaN
1844	201503182000	NaN
1845	201503182100	NaN
1846	201503182200	NaN
1847	201503182300	NaN
1848	201503190000	NaN
1849	201503190100	NaN
1850	201503190200	NaN
1851	201503190300	NaN
1852	201503190400	NaN
1853	201503190500	NaN
1854	201503190600	NaN
1855	201503190700	NaN
1856	201503190800	NaN
1857	201503190900	NaN
1858	201503191000	NaN
1859	201503191100	NaN
1860	201503191200	NaN
1861	201503191300	NaN
1862	201503191400	NaN
1863	201503191500	NaN
1864	201503191600	NaN
1865	201503191700	NaN
1866	201503191800	NaN
1867	201503191900	NaN
1868	201503192000	NaN
1869	201503192100	NaN
1870	201503192200	NaN
1871	201503192300	NaN
1872	201503200000	NaN
1873	201503200100	NaN
1874	201503200200	NaN
1875	201503200300	NaN
1876	201503200400	NaN
1877	201503200500	NaN
1878	201503200600	NaN
1879	201503200700	NaN
1880	201503200800	NaN
1881	201503200900	NaN
1882	201503201000	NaN
1883	201503201100	NaN
1884	201503201200	NaN
1885	201503201300	NaN
1886	201503201400	NaN
1887	201503201500	NaN
1888	201503201600	NaN
1889	201503201700	NaN
1890	201503201800	NaN
1891	201503201900	NaN
1892	201503202000	NaN
1893	201503202100	NaN
1894	201503202200	NaN
1895	201503202300	NaN
1896	201503210000	NaN
1897	201503210100	NaN
1898	201503210200	NaN
1899	201503210300	NaN
1900	201503210400	NaN
1901	201503210500	NaN
1902	201503210600	NaN
1903	201503210700	NaN
1904	201503210800	NaN
1905	201503210900	NaN
1906	201503211000	NaN
1907	201503211100	NaN
1908	201503211200	NaN
1909	201503211300	NaN
1910	201503211400	NaN
1911	201503211500	NaN
1912	201503211600	NaN
1913	201503211700	NaN
1914	201503211800	NaN
1915	201503211900	NaN
1916	201503212000	NaN
1917	201503212100	NaN
1918	201503212200	NaN
1919	201503212300	NaN
1920	201503220000	NaN
1921	201503220100	NaN
1922	201503220200	NaN
1923	201503220300	NaN
1924	201503220400	NaN
1925	201503220500	NaN
1926	201503220600	NaN
1927	201503220700	NaN
1928	201503220800	NaN
1929	201503220900	NaN
1930	201503221000	NaN
1931	201503221100	NaN
1932	201503221200	NaN
1933	201503221300	NaN
1934	201503221400	NaN
1935	201503221500	NaN
1936	201503221600	NaN
1937	201503221700	NaN
1938	201503221800	NaN
1939	201503221900	NaN
1940	201503222000	NaN
1941	201503222100	NaN
1942	201503222200	NaN
1943	201503222300	NaN
1944	201503230000	NaN
1945	201503230100	NaN
1946	201503230200	NaN
1947	201503230300	NaN
1948	201503230400	NaN
1949	201503230500	NaN
1950	201503230600	NaN
1951	201503230700	NaN
1952	201503230800	NaN
1953	201503230900	NaN
1954	201503231000	NaN
1955	201503231100	NaN
1956	201503231200	NaN
1957	201503231300	NaN
1958	201503231400	NaN
1959	201503231500	NaN
1960	201503231600	NaN
1961	201503231700	NaN
1962	201503231800	NaN
1963	201503231900	NaN
1964	201503232000	NaN
1965	201503232100	NaN
1966	201503232200	NaN
1967	201503232300	NaN
1968	201503240000	NaN
1969	201503240100	NaN
1970	201503240200	NaN
1971	201503240300	NaN
1972	201503240400	NaN
1973	201503240500	NaN
1974	201503240600	NaN
1975	201503240700	NaN
1976	201503240800	NaN
1977	201503240900	NaN
1978	201503241000	NaN
1979	201503241100	NaN
1980	201503241200	NaN
1981	201503241300	NaN
1982	201503241400	NaN
1983	201503241500	NaN
1984	201503241600	NaN
1985	201503241700	NaN
1986	201503241800	NaN
1987	201503241900	NaN
1988	201503242000	NaN
1989	201503242100	NaN
1990	201503242200	NaN
1991	201503242300	NaN
1992	201503250000	NaN
1993	201503250100	NaN
1994	201503250200	NaN
1995	201503250300	NaN
1996	201503250400	NaN
1997	201503250500	NaN
1998	201503250600	NaN
1999	201503250700	NaN
2000	201503250800	NaN
2001	201503250900	NaN
2002	201503251000	NaN
2003	201503251100	NaN
2004	201503251200	NaN
